VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-12-04 19:12:06,2015-12-04 19:41:27,5,5.01,-74.007591247558594,40.725719451904297,1,N,-73.980453491210937,40.787601470947266,2,21,1,0.5,0,0,0.3,22.8
2,2015-12-04 19:12:06,2015-12-04 19:25:24,2,1.82,-73.991729736328125,40.754573822021484,1,N,-73.990882873535156,40.739990234375,2,10,1,0.5,0,0,0.3,11.8
2,2015-12-04 19:12:06,2015-12-04 19:15:59,3,.55,-73.978050231933594,40.729396820068359,1,N,-73.9844970703125,40.727996826171875,2,4.5,1,0.5,0,0,0.3,6.3
2,2015-12-04 19:12:06,2015-12-04 19:23:08,1,1.69,-74.000404357910156,40.742702484130859,1,N,-73.998519897460938,40.760967254638672,1,9,1,0.5,2.16,0,0.3,12.96
2,2015-12-04 19:12:06,2015-12-04 19:37:23,1,2.39,-73.966705322265625,40.757644653320313,1,N,-73.993560791015625,40.741500854492188,1,16,1,0.5,3.56,0,0.3,21.36
1,2015-12-04 19:12:07,2015-12-04 19:18:53,1,.80,-73.985763549804688,40.741558074951172,1,N,-73.984695434570313,40.7327880859375,1,6,1,0.5,1.55,0,0.3,9.35
1,2015-12-04 19:12:07,2015-12-04 19:27:14,1,3.20,-73.992424011230469,40.730857849121094,1,N,-73.966888427734375,40.710334777832031,1,13.5,1,0.5,2.5,0,0.3,17.8
1,2015-12-04 19:12:07,2015-12-04 19:22:36,1,1.70,-73.980003356933594,40.665245056152344,1,N,-73.978507995605469,40.686767578125,1,9,1,0.5,2,0,0.3,12.8
2,2015-12-04 19:12:07,2015-12-04 19:25:38,1,1.56,-73.983924865722656,40.729503631591797,1,N,-73.985130310058594,40.746200561523438,2,10,1,0.5,0,0,0.3,11.8
2,2015-12-04 19:12:07,2015-12-04 19:26:15,1,1.63,-73.991859436035156,40.774681091308594,1,N,-73.98193359375,40.760726928710937,2,10.5,1,0.5,0,0,0.3,12.3
2,2015-12-04 19:12:07,2015-12-04 19:32:04,1,2.74,-73.976112365722656,40.770809173583984,1,N,-73.992912292480469,40.697738647460938,1,13.5,1,0.5,3.06,0,0.3,18.36
2,2015-12-04 19:12:07,2015-12-04 19:30:51,1,1.77,-73.972770690917969,40.756069183349609,1,N,-73.989898681640625,40.756824493408203,1,12,1,0.5,2.76,0,0.3,16.56
2,2015-12-04 19:12:07,2015-12-04 19:15:55,2,.84,-73.951469421386719,40.785198211669922,1,N,-73.959335327148438,40.780063629150391,2,5,1,0.5,0,0,0.3,6.8
1,2015-12-04 19:12:08,2015-12-04 19:35:02,1,3.30,-73.983360290527344,40.75604248046875,1,Y,-73.97491455078125,40.720195770263672,1,16.5,1,0.5,3,0,0.3,21.3
1,2015-12-04 19:12:08,2015-12-04 19:49:48,1,4.40,-73.94207763671875,40.791168212890625,1,N,-73.989784240722656,40.746646881103516,2,24,1,0.5,0,0,0.3,25.8
2,2015-12-04 19:12:08,2015-12-04 19:16:57,1,.82,-73.955345153808594,40.783248901367188,1,N,-73.954170227050781,40.774677276611328,1,5,1,0.5,1,0,0.3,7.8
2,2015-12-04 19:12:08,2015-12-04 19:36:48,1,3.35,-73.989974975585937,40.735088348388672,1,N,-73.987503051757812,40.767768859863281,1,17.5,1,0.5,2,0,0.3,21.3
1,2015-12-04 19:12:09,2015-12-04 19:31:55,2,2.10,0,0,1,N,0,0,1,13.5,1,0.5,3.8,0,0.3,19.1
1,2015-12-04 19:12:09,2015-12-04 19:25:13,1,1.10,-73.965431213378906,40.766017913818359,1,N,-73.974250793457031,40.754547119140625,1,9,1,0.5,2.15,0,0.3,12.95
1,2015-12-04 19:12:09,2015-12-04 19:20:17,2,1.20,-73.980964660644531,40.737945556640625,1,N,-73.981437683105469,40.724887847900391,1,7,1,0.5,2.6,0,0.3,11.4
1,2015-12-04 19:12:09,2015-12-04 19:27:54,2,2.00,-73.955276489257813,40.779251098632813,1,N,-73.982093811035156,40.778343200683594,1,12,1,0.5,1.8,0,0.3,15.6
1,2015-12-04 19:12:09,2015-12-04 19:38:46,1,8.80,-73.873123168945313,40.774032592773438,1,N,-73.9853515625,40.731788635253906,1,28,1,0.5,6,5.54,0.3,41.34
1,2015-12-04 19:12:09,2015-12-04 19:25:51,1,1.20,-73.956893920898437,40.766807556152344,1,N,-73.971549987792969,40.760074615478516,1,10,1,0.5,0.75,0,0.3,12.55
2,2015-12-04 19:12:09,2015-12-04 19:27:52,1,2.70,-73.999038696289062,40.720367431640625,1,N,-73.956390380859375,40.714206695556641,2,13,1,0.5,0,0,0.3,14.8
2,2015-12-04 19:12:09,2015-12-04 19:31:05,3,3.01,-73.969139099121094,40.761699676513672,1,N,-73.982002258300781,40.782230377197266,1,14.5,1,0.5,3.26,0,0.3,19.56
2,2015-12-04 19:12:09,2015-12-04 19:15:29,5,.76,-73.96795654296875,40.793140411376953,1,N,-73.964218139648437,40.800056457519531,1,4.5,1,0.5,1,0,0.3,7.3
1,2015-12-04 19:12:10,2015-12-04 19:27:10,1,1.80,-73.982780456542969,40.756175994873047,1,N,-73.962692260742187,40.770931243896484,1,10.5,1,0.5,2.45,0,0.3,14.75
2,2015-12-04 19:12:10,2015-12-04 19:20:12,2,1.50,0,0,1,N,0,0,1,7.5,1,0.5,2.79,0,0.3,12.09
2,2015-12-04 19:12:10,2015-12-04 19:19:28,5,.25,-73.987716674804688,40.758350372314453,1,N,-73.987701416015625,40.757091522216797,2,6,1,0.5,0,0,0.3,7.8
2,2015-12-04 19:12:10,2015-12-04 19:21:49,1,1.02,-73.967979431152344,40.766143798828125,1,N,-73.965675354003906,40.765544891357422,1,7.5,1,0.5,2.32,0,0.3,11.62
2,2015-12-04 19:12:10,2015-12-04 19:32:45,1,1.24,-73.970252990722656,40.768508911132813,1,N,-73.983139038085938,40.757061004638672,1,13,1,0.5,2.96,0,0.3,17.76
1,2015-12-04 19:12:11,2015-12-04 19:29:48,4,2.80,-73.992660522460938,40.73406982421875,1,N,-74.009109497070313,40.706142425537109,1,13,1,0.5,2,0,0.3,16.8
1,2015-12-04 19:12:11,2015-12-04 19:52:17,1,11.10,-73.872856140136719,40.774188995361328,1,N,-74.002082824707031,40.739711761474609,2,37.5,1,0.5,0,0,0.3,39.3
1,2015-12-04 19:12:11,2015-12-04 19:17:39,1,.90,-73.98138427734375,40.737197875976563,1,N,-73.986602783203125,40.726676940917969,1,5.5,1,0.5,0,0,0.3,7.3
1,2015-12-04 19:12:11,2015-12-04 19:29:16,1,4.80,-73.996879577636719,40.722736358642578,1,N,-73.985137939453125,40.768825531005859,1,17.5,1,0.5,3.85,0,0.3,23.15
2,2015-12-04 19:12:11,2015-12-04 19:26:57,1,3.27,-74.008918762207031,40.718650817871094,1,N,-73.992843627929687,40.753978729248047,1,13,1,0.5,1,0,0.3,15.8
2,2015-12-04 19:12:11,2015-12-04 19:23:03,5,1.30,-73.982780456542969,40.735279083251953,1,N,-73.988922119140625,40.745330810546875,1,8.5,1,0.5,2.06,0,0.3,12.36
2,2015-12-04 19:12:11,2015-12-04 19:17:34,1,.88,-73.995948791503906,40.744422912597656,1,N,-73.982177734375,40.739406585693359,2,5.5,1,0.5,0,0,0.3,7.3
2,2015-12-04 19:12:11,2015-12-04 19:29:51,1,4.87,-74.000259399414063,40.717620849609375,1,N,-73.959983825683594,40.6558837890625,1,16.5,1,0.5,5.49,0,0.3,23.79
2,2015-12-04 19:12:11,2015-12-04 19:15:33,5,.52,-73.962409973144531,40.779029846191406,1,N,-73.958808898925781,40.781013488769531,2,4.5,1,0.5,0,0,0.3,6.3
1,2015-12-04 19:12:12,2015-12-04 19:28:27,2,2.60,-73.993515014648437,40.746932983398437,1,N,-73.984329223632813,40.775230407714844,1,12.5,1,0.5,2.85,0,0.3,17.15
1,2015-12-04 19:12:12,2015-12-04 19:20:33,1,.80,-73.95703125,40.775089263916016,1,N,-73.964385986328125,40.767490386962891,1,6.5,1,0.5,1.65,0,0.3,9.95
1,2015-12-04 19:12:12,2015-12-04 19:28:15,1,1.90,-73.991287231445313,40.749641418457031,1,N,-73.983154296875,40.733505249023438,1,11.5,1,0.5,1.7,0,0.3,15
1,2015-12-04 19:12:12,2015-12-04 19:19:02,1,1.00,-73.969802856445313,40.767845153808594,1,N,-73.954452514648438,40.76373291015625,2,6.5,1,0.5,0,0,0.3,8.3
1,2015-12-04 19:12:12,2015-12-04 19:33:51,2,3.10,-74.002555847167969,40.724853515625,1,N,-73.979339599609375,40.763465881347656,1,15,1,0.5,3.35,0,0.3,20.15
1,2015-12-04 19:12:12,2015-12-04 19:26:39,1,1.80,-73.965179443359375,40.766426086425781,1,N,-73.972564697265625,40.745109558105469,2,10.5,1,0.5,0,0,0.3,12.3
1,2015-12-04 19:12:12,2015-12-04 19:49:24,1,4.90,-73.952224731445312,40.777336120605469,1,N,-74.001968383789063,40.726356506347656,1,24,1,0.5,3,0,0.3,28.8
2,2015-12-04 19:12:12,2015-12-04 19:33:26,6,3.75,-73.990806579589844,40.770339965820313,1,N,-73.946891784667969,40.772548675537109,1,16.5,1,0.5,3.66,0,0.3,21.96
2,2015-12-04 19:12:12,2015-12-04 19:30:59,1,2.65,-73.979103088378906,40.765598297119141,1,N,-73.945518493652344,40.774421691894531,2,13.5,1,0.5,0,0,0.3,15.3
2,2015-12-04 19:12:12,2015-12-04 19:22:45,6,1.52,-73.967460632324219,40.769065856933594,1,N,-73.948677062988281,40.774131774902344,1,8.5,1,0.5,1,0,0.3,11.3
1,2015-12-04 19:12:13,2015-12-04 19:20:26,2,1.00,-73.982322692871094,40.768363952636719,1,N,-73.97711181640625,40.758811950683594,1,7,1,0.5,2.6,0,0.3,11.4
1,2015-12-04 19:12:13,2015-12-04 19:14:18,1,.20,-73.996688842773438,40.737224578857422,1,N,-73.996688842773438,40.737224578857422,2,3.5,1,0.5,0,0,0.3,5.3
1,2015-12-04 19:12:13,2015-12-04 19:17:06,1,.70,-73.952476501464844,40.768718719482422,1,N,-73.963554382324219,40.771293640136719,2,5,1,0.5,0,0,0.3,6.8
1,2015-12-04 19:12:13,2015-12-04 19:16:40,2,1.00,-73.994155883789063,40.766635894775391,1,N,-74.003219604492188,40.754150390625,2,5.5,1,0.5,0,0,0.3,7.3
2,2015-12-04 19:12:13,2015-12-04 19:28:36,3,1.64,-73.9842529296875,40.737651824951172,1,N,-74.003082275390625,40.731319427490234,1,11.5,1,0.5,2.66,0,0.3,15.96
2,2015-12-04 19:12:13,2015-12-04 19:16:59,1,.65,-73.940467834472656,40.793300628662109,1,N,-73.949394226074219,40.793926239013672,2,5,1,0.5,0,0,0.3,6.8
2,2015-12-04 19:12:13,2015-12-04 19:25:18,1,1.04,-73.990646362304687,40.756435394287109,1,N,-73.977378845214844,40.752685546875,2,9.5,1,0.5,0,0,0.3,11.3
2,2015-12-04 19:12:13,2015-12-04 19:26:16,1,1.30,-73.988800048828125,40.738960266113281,1,N,-74.006690979003906,40.738189697265625,2,9.5,1,0.5,0,0,0.3,11.3
1,2015-12-04 19:12:14,2015-12-04 19:28:05,1,1.20,-73.974617004394531,40.742023468017578,1,N,-73.992080688476562,40.748920440673828,1,10.5,1,0.5,2.45,0,0.3,14.75
1,2015-12-04 19:12:14,2015-12-04 19:31:29,1,3.20,-74.013824462890625,40.709545135498047,1,N,-74.008171081542969,40.747509002685547,2,15,1,0.5,0,0,0.3,16.8
1,2015-12-04 19:12:14,2015-12-04 19:32:22,1,2.30,0,0,1,N,0,0,1,13.5,1,0.5,1,0,0.3,16.3
2,2015-12-04 19:12:14,2015-12-04 19:28:41,3,4.70,-74.005928039550781,40.706409454345703,1,N,-73.985557556152344,40.748729705810547,2,17.5,1,0.5,0,0,0.3,19.3
2,2015-12-04 19:12:14,2015-12-04 19:23:17,2,1.63,-74.004669189453125,40.741928100585937,1,N,-73.992973327636719,40.754325866699219,1,9,1,0.5,2.16,0,0.3,12.96
2,2015-12-04 19:12:14,2015-12-04 19:25:30,1,1.01,-73.995529174804687,40.737758636474609,1,N,-73.988761901855469,40.734889984130859,1,9.5,1,0.5,0,0,0.3,11.3
2,2015-12-04 19:12:14,2015-12-04 19:45:32,2,6.60,-74.002738952636719,40.730358123779297,1,N,-73.913909912109375,40.756599426269531,1,26,1,0.5,5.56,0,0.3,33.36
2,2015-12-04 19:12:14,2015-12-04 19:37:50,1,3.73,-73.991371154785156,40.733226776123047,1,N,-73.9637451171875,40.774005889892578,1,18.5,1,0.5,4.06,0,0.3,24.36
1,2015-12-04 19:12:15,2015-12-04 19:27:05,1,1.70,-73.957000732421875,40.770618438720703,1,N,-73.972824096679688,40.750308990478516,1,10.5,0.5,0.5,3,0,0.3,14.8
1,2015-12-04 19:12:15,2015-12-04 19:30:53,1,1.90,-73.99114990234375,40.732276916503906,1,N,-73.990821838378906,40.749790191650391,1,12.5,1,0.5,2.85,0,0.3,17.15
1,2015-12-04 19:12:15,2015-12-04 19:28:12,1,1.70,-73.980758666992188,40.760272979736328,1,N,-73.988563537597656,40.778450012207031,2,11,1,0.5,0,0,0.3,12.8
2,2015-12-04 19:12:15,2015-12-04 19:36:26,3,11.58,-73.872932434082031,40.773979187011719,1,N,-73.78961181640625,40.642890930175781,2,32.5,1,0.5,0,0,0.3,34.3
2,2015-12-04 19:12:15,2015-12-04 19:29:28,1,2.52,-73.979621887207031,40.759918212890625,1,N,-73.953697204589844,40.784889221191406,1,13.5,1,0.5,3.82,0,0.3,19.12
2,2015-12-04 19:12:15,2015-12-04 19:33:00,1,2.43,-73.987937927246094,40.724102020263672,1,N,-73.990142822265625,40.740039825439453,2,14,1,0.5,0,0,0.3,15.8
2,2015-12-04 19:12:15,2015-12-04 19:25:33,2,1.83,-73.987251281738281,40.736038208007813,1,N,-73.968513488769531,40.754779815673828,1,10,1,0.5,2.36,0,0.3,14.16
1,2015-12-04 19:12:16,2015-12-04 19:18:49,4,2.00,-73.965431213378906,40.763156890869141,1,N,-73.946617126464844,40.789104461669922,2,8,1,0.5,0,0,0.3,9.8
1,2015-12-04 19:12:16,2015-12-04 19:22:29,1,1.80,-73.971580505371094,40.79473876953125,1,N,-73.945816040039062,40.797115325927734,2,9,1,0.5,0,0,0.3,10.8
1,2015-12-04 19:12:16,2015-12-04 19:18:21,1,.90,-73.987419128417969,40.744331359863281,1,N,-73.996391296386719,40.732170104980469,1,6,1,0.5,1.5,0,0.3,9.3
2,2015-12-04 19:12:16,2015-12-04 19:32:08,1,1.94,-73.963623046875,40.774600982666016,1,N,-73.98406982421875,40.759601593017578,1,13.5,1,0.5,3.06,0,0.3,18.36
2,2015-12-04 19:12:16,2015-12-04 19:28:10,6,1.00,-73.973533630371094,40.754726409912109,1,N,-73.989517211914062,40.76129150390625,2,10.5,1,0.5,0,0,0.3,12.3
2,2015-12-04 19:12:16,2015-12-04 19:24:45,1,1.40,-74.004737854003906,40.742008209228516,1,N,-73.993072509765625,40.754341125488281,2,9.5,1,0.5,0,0,0.3,11.3
2,2015-12-04 19:12:17,2015-12-04 19:30:29,1,2.57,-73.972267150878906,40.765735626220703,1,N,-73.974288940429688,40.791263580322266,2,13.5,1,0.5,0,0,0.3,15.3
2,2015-12-04 19:12:17,2015-12-04 19:28:35,1,3.35,-73.980216979980469,40.748340606689453,1,N,-73.9481201171875,40.780548095703125,1,13.5,1,0.5,3.06,0,0.3,18.36
2,2015-12-04 19:12:17,2015-12-04 19:16:38,1,.43,-73.988082885742187,40.744144439697266,1,N,-73.990478515625,40.748477935791016,1,4.5,1,0.5,1.26,0,0.3,7.56
2,2015-12-04 19:12:17,2015-12-04 19:21:48,1,1.11,0,0,1,N,0,0,1,7.5,1,0.5,2.32,0,0.3,11.62
1,2015-12-04 19:12:18,2015-12-04 19:36:16,1,8.40,-73.980293273925781,40.751277923583984,1,N,-73.848922729492187,40.724788665771484,2,27.5,1,0.5,0,5.54,0.3,34.84
1,2015-12-04 19:12:18,2015-12-04 19:36:00,1,5.40,-74.011520385742187,40.714824676513672,1,N,-73.974250793457031,40.757205963134766,2,20,1,0.5,0,0,0.3,21.8
1,2015-12-04 19:12:18,2015-12-04 19:19:40,1,.70,-73.959434509277344,40.767475128173828,1,N,-73.955131530761719,40.771003723144531,2,6.5,1,0.5,0,0,0.3,8.3
1,2015-12-04 19:12:18,2015-12-04 19:28:33,1,4.10,-73.995758056640625,40.748821258544922,1,N,-73.970115661621094,40.796985626220703,1,15,1,0.5,3.35,0,0.3,20.15
1,2015-12-04 19:12:18,2015-12-04 19:21:23,1,1.60,-73.961463928222656,40.7684326171875,1,N,-73.954452514648438,40.787345886230469,1,8,1,0.5,2,0,0.3,11.8
1,2015-12-04 19:12:18,2015-12-04 19:29:37,1,1.50,-73.958587646484375,40.779087066650391,1,N,-73.972274780273438,40.765243530273437,1,12,1,0.5,2.76,0,0.3,16.56
2,2015-12-04 19:12:18,2015-12-04 19:22:13,5,3.60,-73.789939880371094,40.643589019775391,1,N,-73.770233154296875,40.662311553955078,2,13,1,0.5,0,0,0.3,14.8
2,2015-12-04 19:12:18,2015-12-04 19:14:30,1,.48,-73.941329956054687,40.839160919189453,1,N,-73.944801330566406,40.833179473876953,1,4,1,0.5,1.45,0,0.3,7.25
2,2015-12-04 19:12:18,2015-12-04 19:24:59,5,2.53,-73.982078552246094,40.751640319824219,1,N,-73.955154418945313,40.769001007080078,1,10.5,1,0.5,1,0,0.3,13.3
2,2015-12-04 19:12:18,2015-12-04 19:26:33,1,1.23,-73.970245361328125,40.7685546875,1,N,-73.984779357910156,40.759056091308594,2,10,1,0.5,0,0,0.3,11.8
2,2015-12-04 19:12:18,2015-12-04 19:18:40,1,1.10,-73.992622375488281,40.723911285400391,1,N,-73.978286743164063,40.728996276855469,2,6,1,0.5,0,0,0.3,7.8
1,2015-12-04 19:12:19,2015-12-04 19:24:25,1,2.10,0,0,1,N,0,0,1,10,1,0.5,1.2,0,0.3,13
1,2015-12-04 19:12:19,2015-12-04 19:24:49,2,1.40,-73.995574951171875,40.75933837890625,1,N,-73.985649108886719,40.746932983398437,2,9,1,0.5,0,0,0.3,10.8
1,2015-12-04 19:12:19,2015-12-04 19:30:25,1,1.90,-73.982704162597656,40.735488891601563,1,N,-73.99224853515625,40.753578186035156,2,12.5,1,0.5,0,0,0.3,14.3
1,2015-12-04 19:12:19,2015-12-04 19:21:37,2,1.20,-73.953605651855469,40.77984619140625,1,N,-73.967552185058594,40.770179748535156,2,7.5,1,0.5,0,0,0.3,9.3
1,2015-12-04 19:12:19,2015-12-04 19:18:53,1,1.40,-74.011444091796875,40.714183807373047,1,N,-74.008155822753906,40.731094360351563,1,7,1,0.5,1.5,0,0.3,10.3
1,2015-12-04 19:12:19,2015-12-04 19:24:40,1,.50,-73.9681396484375,40.762405395507813,1,N,-73.975532531738281,40.760749816894531,1,8.5,1,0.5,1.7,0,0.3,12
1,2015-12-04 19:12:19,2015-12-04 19:21:54,1,.70,-73.981857299804688,40.724658966064453,1,N,-73.9886474609375,40.731136322021484,1,7.5,1,0.5,1,0,0.3,10.3
1,2015-12-04 19:12:19,2015-12-04 19:21:59,1,.70,-73.975555419921875,40.755332946777344,1,N,-73.975692749023438,40.749263763427734,2,7.5,1,0.5,0,0,0.3,9.3
2,2015-12-04 19:12:19,2015-12-04 19:35:30,1,2.04,-73.970237731933594,40.762126922607422,1,N,-73.9908447265625,40.739734649658203,1,15,1,0.5,1.25,0,0.3,18.05
2,2015-12-04 19:12:19,2015-12-04 19:23:35,1,1.16,-73.977973937988281,40.759613037109375,1,N,-73.976913452148437,40.759117126464844,1,8.5,1,0.5,2.06,0,0.3,12.36
2,2015-12-04 19:12:19,2015-12-04 19:33:50,5,2.72,-74.00958251953125,40.715190887451172,1,N,-73.99468994140625,40.684989929199219,1,14.5,1,0.5,4.08,0,0.3,20.38
2,2015-12-04 19:12:19,2015-12-04 19:20:42,2,1.60,-74.002731323242188,40.749778747558594,1,N,-73.987388610839844,40.765735626220703,1,7.5,1,0.5,1.86,0,0.3,11.16
2,2015-12-04 19:12:19,2015-12-04 19:24:08,1,2.07,-73.964378356933594,40.807598114013672,1,N,-73.97998046875,40.781288146972656,1,10.5,1,0.5,2,0,0.3,14.3
1,2015-12-04 19:12:20,2015-12-04 19:31:18,1,1.60,-73.969024658203125,40.766761779785156,1,N,-73.983406066894531,40.75,2,12.5,1,0.5,0,0,0.3,14.3
1,2015-12-04 19:12:20,2015-12-04 19:31:53,1,1.70,-73.99267578125,40.753334045410156,1,N,-74.007545471191406,40.743091583251953,1,13,1,0.5,2.95,0,0.3,17.75
1,2015-12-04 19:12:20,2015-12-04 19:23:30,1,1.90,-73.978790283203125,40.766780853271484,1,N,-73.958297729492188,40.781513214111328,1,9.5,1,0.5,2.25,0,0.3,13.55
2,2015-12-04 19:12:20,2015-12-04 19:20:08,1,1.19,-73.978591918945313,40.764060974121094,1,N,-73.970840454101563,40.754901885986328,2,7,1,0.5,0,0,0.3,8.8
2,2015-12-04 19:12:20,2015-12-04 19:27:53,2,1.38,-73.978500366210938,40.777736663818359,1,N,-73.982986450195313,40.761737823486328,1,11,1,0.5,2.56,0,0.3,15.36
1,2015-12-04 19:12:21,2015-12-04 19:16:10,1,.60,-73.950454711914063,40.795032501220703,1,N,-73.956047058105469,40.787357330322266,1,4.5,1,0.5,1.25,0,0.3,7.55
1,2015-12-04 19:12:21,2015-12-04 19:15:26,1,1.20,-73.9490966796875,40.777149200439453,1,N,-73.938385009765625,40.791786193847656,2,5,1,0.5,0,0,0.3,6.8
1,2015-12-04 19:12:21,2015-12-04 19:31:03,1,3.20,-73.986885070800781,40.687839508056641,1,N,-74.002891540527344,40.725006103515625,2,15,1,0.5,0,0,0.3,16.8
2,2015-12-04 19:12:21,2015-12-04 19:42:16,1,5.86,-73.991363525390625,40.750270843505859,1,N,-73.912223815917969,40.762603759765625,1,23.5,1,0.5,5.06,0,0.3,30.36
2,2015-12-04 19:12:21,2015-12-04 19:32:17,1,2.71,-74.000999450683594,40.731605529785156,1,N,-73.969406127929688,40.749263763427734,2,14,1,0.5,0,0,0.3,15.8
2,2015-12-04 19:12:21,2015-12-04 19:25:18,1,1.45,-74.005325317382812,40.727828979492188,1,N,-73.984909057617188,40.724376678466797,2,9.5,1,0.5,0,0,0.3,11.3
1,2015-12-04 19:12:22,2015-12-04 19:59:34,2,19.20,-73.789627075195313,40.643623352050781,2,N,-73.956497192382812,40.780952453613281,2,52,0,0.5,0,5.54,0.3,58.34
1,2015-12-04 19:12:22,2015-12-04 19:12:24,1,.00,-73.951812744140625,40.733741760253906,1,N,-73.951812744140625,40.733741760253906,3,2.5,1,0.5,0,0,0.3,4.3
1,2015-12-04 19:12:22,2015-12-04 19:29:53,1,2.10,-73.966575622558594,40.757003784179688,1,N,-73.989517211914062,40.738376617431641,1,12,1,0.5,1.5,0,0.3,15.3
1,2015-12-04 19:12:22,2015-12-04 19:33:24,1,2.00,-73.973724365234375,40.763027191162109,1,N,-73.987892150878906,40.748443603515625,2,14,1,0.5,0,0,0.3,15.8
1,2015-12-04 19:12:22,2015-12-04 19:17:47,2,1.20,-73.993133544921875,40.757869720458984,1,N,-74.004646301269531,40.742073059082031,2,6,1,0.5,0,0,0.3,7.8
2,2015-12-04 19:12:22,2015-12-04 19:20:00,1,1.45,-73.94146728515625,40.798908233642578,1,N,-73.954483032226563,40.781059265136719,2,7.5,1,0.5,0,0,0.3,9.3
2,2015-12-04 19:12:22,2015-12-04 19:17:56,1,1.25,-73.98211669921875,40.774768829345703,1,N,-73.977027893066406,40.790019989013672,1,6.5,1,0.5,1.66,0,0.3,9.96
2,2015-12-04 19:12:22,2015-12-04 19:28:26,1,1.67,-73.982627868652344,40.760948181152344,1,N,-73.963340759277344,40.771728515625,2,11,1,0.5,0,0,0.3,12.8
2,2015-12-04 19:12:22,2015-12-04 19:20:22,1,1.23,-73.997566223144531,40.725658416748047,1,N,-74.006561279296875,40.717170715332031,2,7,1,0.5,0,0,0.3,8.8
2,2015-12-04 19:12:22,2015-12-04 19:31:42,1,3.37,-73.981491088867187,40.780899047851563,1,N,-73.944976806640625,40.808361053466797,1,14.5,1,0.5,0.01,0,0.3,16.31
2,2015-12-04 19:12:22,2015-12-04 19:27:29,5,2.87,-73.999801635742187,40.728561401367188,1,N,-74.014396667480469,40.709449768066406,1,13,1,0.5,3.7,0,0.3,18.5
1,2015-12-04 19:12:23,2015-12-04 19:45:08,1,6.90,-73.981986999511719,40.772438049316406,1,N,-73.931251525878906,40.852638244628906,1,26,1,0.5,5.56,0,0.3,33.36
1,2015-12-04 19:12:23,2015-12-04 19:36:11,1,6.10,-73.950981140136719,40.779125213623047,1,N,-73.991348266601563,40.713970184326172,1,21.5,1,0.5,1,0,0.3,24.3
1,2015-12-04 19:12:23,2015-12-04 19:22:18,1,.90,-73.974418640136719,40.762912750244141,1,N,-73.982070922851562,40.771980285644531,2,7.5,1,0.5,0,0,0.3,9.3
1,2015-12-04 19:12:23,2015-12-04 19:18:12,2,1.50,-73.948646545410156,40.778003692626953,1,N,-73.943313598632813,40.795116424560547,1,7,1,0.5,2.2,0,0.3,11
1,2015-12-04 19:12:23,2015-12-04 19:35:54,1,4.90,-73.978294372558594,40.744899749755859,1,N,-73.95831298828125,40.800266265869141,1,18.5,1,0.5,3.65,0,0.3,23.95
2,2015-12-04 19:12:23,2015-12-04 19:28:13,1,2.61,-73.9835205078125,40.729938507080078,1,N,-73.961738586425781,40.762779235839844,1,12.5,1,0.5,2.86,0,0.3,17.16
2,2015-12-04 19:12:23,2015-12-04 19:22:52,3,1.95,-73.958908081054687,40.8154296875,1,N,-73.945747375488281,40.829410552978516,1,9.5,1,0.5,0,0,0.3,11.3
2,2015-12-04 19:12:23,2015-12-04 19:28:07,1,2.12,-73.963043212890625,40.776870727539063,1,N,-73.970352172851562,40.753158569335938,1,11.5,1,0.5,1.2,0,0.3,14.5
2,2015-12-04 19:12:23,2015-12-04 19:55:58,1,13.38,-73.981590270996094,40.778839111328125,1,N,-73.793540954589844,40.732669830322266,1,42.5,1,0.5,8.86,0,0.3,53.16
1,2015-12-04 19:12:24,2015-12-04 19:41:46,2,2.80,-73.991241455078125,40.737045288085938,1,N,-73.971183776855469,40.762954711914062,2,18,1,0.5,0,0,0.3,19.8
1,2015-12-04 19:12:24,2015-12-04 19:33:10,3,3.30,-73.991630554199219,40.739280700683594,1,N,-74.013420104980469,40.702964782714844,1,15.5,1,0.5,3.45,0,0.3,20.75
1,2015-12-04 19:12:24,2015-12-04 19:34:30,1,1.60,-73.971275329589844,40.758377075195312,1,N,-73.989311218261719,40.741851806640625,1,14,1,0.5,3.15,0,0.3,18.95
1,2015-12-04 19:12:24,2015-12-04 19:21:51,1,1.20,-73.992401123046875,40.749340057373047,1,N,-73.982803344726563,40.756786346435547,2,8,1,0.5,0,0,0.3,9.8
1,2015-12-04 19:12:24,2015-12-04 19:17:27,1,.70,-74.003982543945313,40.725349426269531,1,N,-74.006263732910156,40.733654022216797,2,5.5,1,0.5,0,0,0.3,7.3
1,2015-12-04 19:12:24,2015-12-04 19:26:58,1,1.30,-73.9676513671875,40.769401550292969,1,N,-73.963226318359375,40.7559814453125,2,10,1,0.5,0,0,0.3,11.8
2,2015-12-04 19:12:24,2015-12-04 19:36:25,1,1.64,-73.982666015625,40.739433288574219,1,N,-73.994888305664063,40.723094940185547,1,15,1,0.5,5.04,0,0.3,21.84
2,2015-12-04 19:12:24,2015-12-04 19:30:32,6,1.53,-73.96807861328125,40.762428283691406,1,N,-73.980598449707031,40.743488311767578,1,12,1,0.5,2.76,0,0.3,16.56
